TimePeriod,gdp,consumption,investment,Exports,Imports,government_spending,Residual,gdp_percent_delta,consumption_pct_delta,investment_pct_delta,Exports_percent_delta,Imports_percent_delta,government_spending_percent_delta,gdp_percent_2delta,consumption_pct_2delta,investment_pct_2delta,Exports_pct_2delta,government_spending_pct_2delta,negative_growth,unemployment_rate,employed,Unemployed,civilian_labor_force,civilian_labor_force_participation_rate,unemployment_rate_percent_delta,employed_percent_delta,Unemployed_percent_delta,civilian_labor_force_percent_delta,civilian_labor_force_participation_rate_percent_delta
2001-09-30,13244784.0,8848300.0,2218370.0,1265968.0,1848983.0,2761354.0,46467.0,-1.6498455435343895,1.3779288542715262,-8.378355684747119,-18.11275740338164,-7.745318958962488,-0.39462682208881716,-1.71000595720471,0.44957538452807944,-16.16344389236928,0.47862381212002303,-1.0567351687913296,1.0,5.0,136846.0,7142.0,143989.0,66.8,0.11111111111111116,-0.0001972631563565974,0.10148056755089452,0.004408574398180765,0.0014992503748125774
2001-12-31,13280859.0,8980610.0,2108500.0,1225899.0,1823051.0,2806951.0,99813.0,1.0939447489036525,6.116762432003675,-18.3871606201349,-12.071867226721523,-5.493082030199337,6.7704275820048565,-1.656256322423244,3.3631283116864736,1.288893069141491,-0.3504771086526808,-17.7125945726881,0.0,5.7,136047.0,8258.0,144305.0,66.7,0.14000000000000012,-0.005838679976031491,0.1562587510501261,0.002194612088423531,-0.0014970059880238251
2002-03-31,13397002.0,9008096.0,2170707.0,1252821.0,1876715.0,2855529.0,-102725.0,3.5442114795812607,1.2298693692244234,12.333788424477167,9.078042327147507,12.304724752708696,7.1043167208481695,2.210742037324429,-0.7953211939852949,-1.5956902764707002,-1.6938520141986761,0.048070785375067926,0.0,5.7,136177.0,8304.0,144481.0,66.6,0.0,0.000955552125368353,0.005570356018406386,0.0012196389591490053,-0.0014992503748126884
2002-06-30,13478152.0,9054348.0,2206375.0,1287830.0,1939905.0,2877458.0,-91614.0,2.4450338942639593,2.069668960785953,6.736383773374066,11.6549684251696,14.163834914591366,3.107361328284375,-0.3073496976969118,0.677613088236511,-0.443055526241246,0.27244216549171685,-0.5562611502396145,0.0,5.8,136415.0,8393.0,144808.0,66.6,0.01754385964912264,0.0017477253868127818,0.010717726396917149,0.0022632733715852726,0.0
2002-09-30,13538072.0,9119949.0,2203109.0,1294531.0,1964336.0,2892823.0,-67866.0,1.7901791376487397,2.9297479256698233,-0.5907890325365095,2.097631799080113,5.133531807322789,2.1530819674234314,-0.26606000784557093,0.41109341807582367,-1.0900864143287017,-0.8137954028492438,-0.3046694373392088,0.0,5.7,137302.0,8251.0,145552.0,66.7,-0.01724137931034475,0.00650221749807578,-0.016918860955558168,0.005137837688525604,0.0015015015015016342
2002-12-31,13559032.0,9172361.0,2201749.0,1273374.0,1996770.0,2915130.0,-82112.0,0.6207302338938625,2.3186773603094846,-0.24669523058608034,-6.378823844767267,6.769957190160825,3.1203219829701645,-0.6517484933875819,-0.20679572646271938,-0.5829711779987439,-4.1409465860349055,0.4440948999781782,0.0,6.0,136426.0,8640.0,145066.0,66.3,0.05263157894736836,-0.006380096429768001,0.04714580050902928,-0.0033390128613828285,-0.005997001499250421
2003-03-31,13634253.0,9215501.0,2218685.0,1274663.0,1986631.0,2918534.0,-79941.0,2.2376013241751203,1.894618119442315,3.1125097828874404,0.40552376530123,-2.015662670126972,0.46789912267695133,2.5832405005244277,-0.1816093122021265,-13.460633243096321,-1.0619377333578628,-0.8485698616825652,0.0,5.9,137434.0,8588.0,146022.0,66.3,-0.016666666666666607,0.007388620937357926,-0.006018518518518534,0.006590103814815285,0.0
2003-06-30,13751543.0,9318994.0,2233997.0,1272771.0,2014711.0,2946145.0,-49072.0,3.4856972886925908,4.56836705994299,2.7892632928907535,-0.5924049522283537,5.774796452036668,3.838269605428546,0.550669413628412,1.3877729279814766,-0.10279179623891399,-2.466320185718976,7.101879028826573,0.0,6.3,137790.0,9266.0,147056.0,66.5,0.06779661016949134,0.002590334269540362,0.07894736842105265,0.007081124762022162,0.003016591251885359
2003-09-30,13985073.0,9455687.0,2315399.0,1308173.0,2048029.0,2953056.0,-33188.0,6.967839950004118,5.997646593215933,15.391288604514264,11.59882951258937,6.780850897969737,0.9416176802456322,0.9740657358642766,0.3061264289288854,4.279784741833928,-19.739231391987975,-0.7520469833195254,0.0,6.1,137609.0,8921.0,146530.0,66.1,-0.031746031746031744,-0.0013135931489948183,-0.03723289445283828,-0.003576868675878586,-0.006015037593985029
2003-12-31,14145645.0,9519802.0,2393402.0,1364446.0,2110835.0,2971022.0,-27655.0,4.672372635015298,2.739940848825051,14.171901158517652,18.34902511640193,12.842510281531005,2.4558450807711463,-0.3238954931277369,-0.5377368059263419,-0.07544452484385011,0.5465264819093467,1.5935399211461228,0.0,5.7,138411.0,8317.0,146729.0,65.9,-0.06557377049180324,0.005828107173222685,-0.06770541419123421,0.0013580836688733555,-0.0030257186081692478
2004-03-31,14221147.0,9604507.0,2398151.0,1401605.0,2178471.0,2984420.0,-21317.0,2.1521433250030864,3.60689221618844,0.7960473318051386,11.34664670922354,13.446208320492104,1.816062134117158,-0.535130961402753,0.3122439294182122,-0.9411019311512938,-0.3668993227114493,-0.2587676023068799,0.0,5.8,138453.0,8491.0,146944.0,66.0,0.01754385964912264,0.00030344409042637466,0.0209210051701334,0.001465286344212835,0.0015174506828528056
2004-06-30,14329523.0,9664264.0,2493945.0,1423190.0,2267146.0,2992385.0,-14121.0,3.0833284505321634,2.5120293198261923,16.961084374172273,6.303847083743475,17.303460285008576,1.0718254105366087,0.4277849209759863,-0.3007498345109513,19.13145956529581,-0.43451804684800666,-0.4081771450996857,0.0,5.6,139174.0,8286.0,147460.0,66.1,-0.034482758620689724,0.005207543354062372,-0.02414321045813217,0.0035115418118467634,0.0015151515151514694
2004-09-30,14464984.0,9771136.0,2532635.0,1434005.0,2297245.0,2997860.0,128.0,3.835269610993386,4.497305418702369,6.351331394041604,3.074474254940185,5.417158242290032,0.7338687087204754,0.24046367530801604,0.7773847221991321,-0.6116260652636947,-0.5065567353583025,-0.3144473466951718,0.0,5.4,139487.0,7927.0,147415.0,65.8,-0.03571428571428559,0.0022489832871082083,-0.04332609220371708,-0.00030516750305165097,-0.004538577912254094
2004-12-31,14609876.0,9877416.0,2585477.0,1465938.0,2347515.0,2996211.0,11886.0,4.067300527673168,4.422274287373029,8.610621140171348,9.209331480526517,9.044620177237261,-0.21984214443906414,0.059604773561760194,-0.016416270635791652,0.3449148354725462,1.9303899427588784,-1.300637155569739,0.0,5.4,140125.0,7934.0,148059.0,65.9,0.0,0.004573902944360331,0.0008830579033682895,0.004368619204287327,0.001519756838905817
2005-03-31,14771602.0,9935048.0,2658163.0,1500241.0,2370078.0,3011182.0,11230.0,4.501920317639363,2.3543957302170293,11.728436024357025,9.693706001248191,3.900359956928723,2.0136874709790087,0.1051134527314943,-0.4635690111750197,0.34742142499418693,0.05081785906138414,-10.083832302069553,0.0,5.2,140654.0,7737.0,148391.0,65.9,-0.03703703703703709,0.0037752007136484522,-0.02482984623140916,0.0022423493337115907,0.0
2005-06-30,14839782.0,10047766.0,2622793.0,1526996.0,2401651.0,3009466.0,38198.0,1.8590669564128692,4.616014410999059,-5.2171792492370805,7.326626122464841,5.436027232696272,-0.22775557195603424,-0.5830383775490962,0.9444776625687816,-1.473307471497889,-0.23787286500799087,-1.11405172588078,0.0,5.0,141714.0,7524.0,149238.0,66.1,-0.03846153846153855,0.007536223640991269,-0.02753005040713452,0.005707893335849201,0.003034901365705389
2005-09-30,14972054.0,10145297.0,2657458.0,1530666.0,2417442.0,3019418.0,53985.0,3.6132878440458427,3.9395930625066633,5.392467858821837,0.9648360554448843,2.656076832782661,1.329335411480903,0.931127729277492,-0.14444120490399937,-1.9932846806035847,-0.8652327893522006,-6.802840698498814,0.0,5.0,142401.0,7553.0,149954.0,66.1,0.0,0.004847792031838827,0.0038543328017013323,0.004797705678178499,0.0
2005-12-31,15066597.0,10175424.0,2743846.0,1574891.0,2494683.0,3021766.0,36822.0,2.549878115197002,1.1931227429664126,13.651008298371515,12.067649336484765,13.406309464074685,0.31141633846598626,-0.2915526256813623,-0.694072894783361,1.4595735926516293,11.021516067389825,-0.7648451574212213,0.0,4.9,142752.0,7279.0,150030.0,66.0,-0.019999999999999907,0.002464870330966873,-0.03627697603601221,0.0005068220921082833,-0.0015128593040846239
2006-03-31,15267026.0,10288892.0,2784583.0,1634742.0,2547713.0,3060135.0,32129.0,5.4282731243719295,4.535638115753526,6.072239690104353,16.090017928316524,8.777867923463667,5.176574724567273,1.106674282007412,2.7551713862829343,-0.5432881289144358,0.31532629973797177,15.32844385516323,0.0,4.7,143741.0,7072.0,150813.0,66.2,-0.04081632653061229,0.006928099080923511,-0.028437972248935295,0.005218956208758341,0.003030303030303161
2006-06-30,15302705.0,10341016.0,2766628.0,1666697.0,2575483.0,3059225.0,32026.0,0.9380810007620477,2.041869360424431,-2.5543622814345412,8.051234208836465,4.431793793891181,-0.118895952891096,-0.8243238356275473,-0.545694240717664,-1.4343061024382395,-0.48563821918956485,-1.0234196907526474,0.0,4.6,144353.0,7001.0,151354.0,66.2,-0.021276595744680993,0.004257657870753606,-0.01003959276018096,0.00358722391305788,0.0
2006-09-30,15326368.0,10403798.0,2755954.0,1667245.0,2599709.0,3054837.0,32592.0,0.619967325765125,2.450670506114161,-1.53434235061094,0.1315824839014601,3.815978191705871,-0.5725068448935722,-0.3383270672909603,0.19840278313522575,-0.40165565825120497,-0.9831796780716541,3.823412372181333,0.0,4.5,144815.0,6847.0,151662.0,66.1,-0.021739130434782483,0.0032004876933628967,-0.02199685759177261,0.0020349643881232282,-0.0015105740181270422
2006-12-31,15456928.0,10504481.0,2702487.0,1737082.0,2603059.0,3079918.0,30538.0,3.4512491791432343,3.927565505545161,-7.537294632570301,17.837517777129584,0.5164394643313308,3.3247700431886518,4.5089558860094465,0.5940146175243979,4.02848804386067,126.39789335693094,-6.7240261194673865,0.0,4.4,145970.0,6762.0,152732.0,66.4,-0.022222222222222143,0.007975693125712224,-0.012414195998247446,0.007055162136856863,0.004538577912254427
2007-03-31,15493328.0,10563261.0,2683893.0,1761352.0,2634225.0,3084455.0,39800.0,0.9453050753365666,2.257140227857235,-2.723858349221453,5.7069025500644965,4.875832490724785,0.590539744349039,-0.7235559114625498,-0.42178314698968034,-0.6453537591970904,-0.6664481875230845,-0.8205791874148665,0.0,4.4,146320.0,6731.0,153051.0,66.2,0.0,0.0023977529629375383,-0.004584442472641226,0.002088625828248203,-0.003012048192771122
2007-06-30,15582085.0,10582839.0,2713495.0,1788421.0,2650756.0,3112464.0,27649.0,2.311255878871088,0.7434255851969107,4.485328429067814,6.2904916099523644,2.5339159304241354,3.6820542604652173,1.4326503968761233,-0.6687809312981612,-2.60304843164141,0.09995925691334961,5.164381943921397,0.0,4.6,146063.0,6979.0,153041.0,66.0,0.04545454545454519,-0.001756424275560442,0.036844451047392646,-6.5337697891521e-05,-0.0030211480362538623
2007-09-30,15666738.0,10642483.0,2686106.0,1842129.0,2661519.0,3126544.0,21204.0,2.190858157651876,2.2734965582093647,-3.97673140453898,12.564414060067763,1.6340591079496036,1.821814485479245,-0.051671319805400406,2.0408448269024086,-1.9151479130911728,0.9540837096459474,-0.5018281849612267,0.0,4.7,146244.0,7170.0,153414.0,66.0,0.021739130434782705,0.0012391913078602101,0.027367817738931155,0.002437255376010361,0.0
2007-12-31,15761967.0,10672794.0,2653056.0,1897391.0,2637382.0,3150762.0,14204.0,2.453625929096215,1.144121716892843,-4.831531509371834,12.550437296769857,-3.5785034416745853,3.134559102348722,0.11885513313401619,-0.4946494682510072,0.21899287318233207,-0.0010647478850432934,0.7122824762014202,0.0,5.0,146273.0,7645.0,153918.0,66.0,0.06382978723404253,0.0001982987336233144,0.0662482566248257,0.0032852282060307214,0.0
2008-03-31,15671383.0,10644429.0,2583253.0,1913508.0,2645612.0,3157702.0,3937.0,-2.2790584029767746,-1.0588463363847445,-10.116059935784827,3.4412557460851367,1.2540622492045017,0.8839719648417566,-1.9454758433261814,-1.9331411928212454,1.1383527734102459,-0.716847232506671,-0.7156389288328642,1.0,5.1,146086.0,7822.0,153908.0,66.1,0.020000000000000018,-0.0012784314261689023,0.02315238718116408,-6.4969659169134e-05,0.0015151515151514694
2008-06-30,15752308.0,10661689.0,2536403.0,1974664.0,2621783.0,3184542.0,952.0,2.0816028830629607,0.6501814677614792,-7.0594446762055725,13.410092720644752,-3.5544119786806605,3.443535493715033,-1.8985335609984704,-1.6101178918759285,-0.31068936080650644,2.7625425504276953,2.858935306393916,0.0,5.6,145737.0,8575.0,154313.0,66.1,0.0980392156862746,-0.0023890037375244866,0.09626693940168751,0.0026314421602515736,0.0
2008-09-30,15667032.0,10581856.0,2485549.0,1961163.0,2587985.0,3209489.0,4975.0,-2.147901784960815,-2.961662183880154,-7.781875779229619,-2.7069249767670445,-5.057634752730755,3.170525356051135,-2.0483522766554323,-5.617830817855108,0.10551390059156263,-1.2139261813297326,-0.07836284065417032,1.0,6.1,145076.0,9494.0,154570.0,66.0,0.08928571428571419,-0.00453556749487094,0.10717201166180756,0.001665446203495513,-0.0015128593040846239
2008-12-31,15328027.0,10483376.0,2246441.0,1852397.0,2492828.0,3230492.0,-19298.0,-8.378350761907772,-3.670953526932985,-33.274666886557405,-20.405783598982254,-13.916039976312556,2.6434198565861156,2.9970239185274035,0.24288158394548676,3.798051631924614,7.111603938354197,-0.16463919414183337,1.0,7.3,143369.0,11286.0,154655.0,65.8,0.19672131147540983,-0.011766246656924606,0.18875078997261419,0.0005499126609302962,-0.00303030303030305
2009-03-31,15155940.0,10459698.0,1986845.0,1702730.0,2246492.0,3266177.0,-23674.0,-4.41571798865692,-0.9003932011738658,-38.810643837233805,-28.608439431600175,-34.044616637261605,4.492275161923409,-0.4811492681653944,-0.7573067704307196,0.20124391805556807,0.4568422183004539,0.6879966888369962,1.0,8.7,140707.0,13426.0,154133.0,65.6,0.1917808219178081,-0.018567472745154134,0.18961545277334757,-0.0033752545989460536,-0.003039513677811634
